"055500,QD,2019,03,27",0.7279
"055500,QD,2019,04,03",0.4517
"055500,QD,2019,04,10",0.3441
"055500,QD,2019,04,17",0.2557
"055500,QD,2019,04,24",0.3050
"055500,QD,2019,05,01",0.3694
"055500,QD,2019,05,08",0.3326
"055500,QD,2019,05,15",0.5027
"055500,QD,2019,05,22",3.6871
"055500,QD,2019,05,29",1.0563
"055500,QD,2019,06,05",0.9386
"055500,QD,2019,06,12",0.4366
"055500,QD,2019,06,19",0.3774
"055500,QD,2019,06,26",0.1731
"055500,QD,2019,07,03",0.1791
"055500,QD,2019,07,10",0.2030
"055500,QD,2019,07,17",0.1309
"055500,QD,2019,07,24",0.0742
"055500,QD,2019,07,31",0.1064
"055500,QD,2019,08,07",0.1627
"055500,QD,2019,08,14",0.1366
"055500,QD,2019,08,21",0.1917
"055500,QD,2019,08,28",0.1498
"055500,QD,2019,09,04",0.1237
"055500,QD,2019,09,11",0.1226
"055500,QD,2019,09,18",0.1186
"055500,QD,2019,09,25",0.1273
"055500,QD,2019,10,02",0.2506
"055500,QD,2019,10,09",0.3017
"055500,QD,2019,10,16",0.1756
"055500,QD,2019,10,23",0.1660
"055500,QD,2019,10,30",0.1704
"055500,QD,2019,11,06",0.1626
"055500,QD,2019,11,13",0.3101
"055500,QD,2019,11,20",0.1636
"055500,QD,2019,11,27",0.1706
"055500,QD,2019,12,04",0.1570
"055500,QD,2019,12,11",0.1574
"055500,QD,2019,12,18",0.4580
"055500,QD,2019,12,25",0.4200
"055500,QD,2020,01,01",0.2361
"055500,QD,2020,01,08",0.1869
"055500,QD,2020,01,15",0.1643
"055500,QD,2020,01,22",0.1617
"055500,QD,2020,01,29",1.4464
"055500,QD,2020,02,05",2.6000
"055500,QD,2020,02,12",1.6086
"055500,QD,2020,02,19",1.2043
"055500,QD,2020,02,26",1.6900
"055500,QD,2020,03,04",1.5614
"055500,QD,2020,03,11",1.9800
"055500,QD,2020,03,18",1.1886
"055500,QD,2020,03,25",0.8226
"055500,QD,2020,04,01",0.6124
"055500,QD,2020,04,08",0.3571
"055500,QD,2020,04,15",0.2683
"055500,QD,2020,04,22",0.1987
"055500,QD,2020,04,29",0.2613
"055500,QD,2020,05,06",0.2474
"055500,QD,2020,05,13",0.2281
"055500,QD,2020,05,20",0.2887
"055500,QD,2020,05,27",0.2901
"055500,QD,2020,06,03",1.9404
"055500,QD,2020,06,10",5.1757
"055500,QD,2020,06,17",10.2243
"055500,QD,2020,06,24",6.6700
"055500,QD,2020,07,01",3.2714
"055500,QD,2020,07,08",1.6029
"055500,QD,2020,07,15",1.0131
"055500,QD,2020,07,22",0.8757
"055500,QD,2020,07,29",1.5930
"055500,QD,2020,08,05",1.7786
"055500,QD,2020,08,12",1.9240
"055500,QD,2020,08,19",0.8269
"055500,QD,2020,08,26",1.8941
"055500,QD,2020,09,02",3.4900
"055500,QD,2020,09,09",1.0267
"055500,QD,2020,09,16",0.6001
"055500,QD,2020,09,23",1.9470
"055500,QD,2020,09,30",2.4943
"055500,QD,2020,10,07",1.9486
"055500,QD,2020,10,14",11.2586
"055500,QD,2020,10,21",2.1243
"055500,QD,2020,10,28",3.3814
"055500,QD,2020,11,04",5.3186
"055500,QD,2020,11,11",1.9186
"055500,QD,2020,11,18",1.2243
"055500,QD,2020,11,25",0.9186
"055500,QD,2020,12,02",0.9154
"055500,QD,2020,12,09",0.7906
"055500,QD,2020,12,16",0.7081
"055500,QD,2020,12,23",1.2484
"055500,QD,2020,12,30",1.025
